"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","thresh"
"ENSG00000154767",1848.82660021827,-0.102885185308795,0.0757854243378309,-1.35758539597483,0.174595279555693,0.613495483034036,FALSE
"ENSG00000154781",974.410719682286,0.00274176687295236,0.0678864425851585,0.0403875467404705,0.967784158411183,0.992820627406345,FALSE
"ENSG00000154783",8.78335979919166,0.00768654329903314,0.291548604239232,0.0263645347200013,0.978966581504272,0.995296992944982,FALSE
"ENSG00000154803",734.865297034484,-0.100025849044215,0.109284151183701,-0.915282298126435,0.360043449692353,0.772247179707433,FALSE
"ENSG00000154813",1831.07841528087,0.15118293107779,0.0777548236760315,1.94435436838876,0.0518527325509603,0.395533887227824,FALSE
"ENSG00000154814",846.46620138184,-0.0116912786948029,0.0798241045331476,-0.14646301093109,0.883555887990122,0.975227113031249,FALSE
"ENSG00000154822",2664.72149712757,-0.175740321455793,0.111622436589709,-1.57441753490619,0.115390952605995,0.524514196858979,FALSE
"ENSG00000154832",4711.05367248453,0.081440511918559,0.0900596132362053,0.904295599237802,0.365838679686995,0.776067970828267,FALSE
"ENSG00000154839",187.655279009844,0.221081555156088,0.230261431544944,0.960132809358203,0.336988377747859,0.758135461373475,FALSE
"ENSG00000154845",1528.34828526649,0.0819654822039268,0.105869972172383,0.774208970891824,0.438807224106236,0.816601785044914,FALSE
"ENSG00000154856",2.58868734357347,0.692443311088773,0.634218423398027,1.0918057337073,0.274918498316394,0.713380816945072,FALSE
"ENSG00000154864",403.062535932529,0.890925512978075,0.382584018496654,2.32870551278886,0.0198746718769049,0.266627955355985,FALSE
