"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000060718",56.5755545025697,-2.25313497683265,0.478308711657202,-4.7106291855446,2.46953203088448e-06,0.000464977602386535
"ENSG00000064270",24.9518437575281,1.00668554186124,0.290208667535972,3.46883347905677,0.000522723340626674,0.032044156416091
"ENSG00000065361",10.9605476217016,1.76597778701275,0.407566226273834,4.33298363104854,1.47102051001426e-05,0.00201196748624403
"ENSG00000069482",1.50448225862475,-2.77981335990452,0.828860114723203,-3.35377865399258,0.000797161032368809,0.0424118922836073
"ENSG00000072110",288.410711690615,1.65545537858266,0.366078175163875,4.52213622907618,6.12186372007189e-06,0.000991673521939691
"ENSG00000074706",26.8105765853113,1.54219231904552,0.390583986680709,3.94842689827482,7.86664299788997e-05,0.00760958405335398
"ENSG00000075426",1860.96110853759,1.1523004753051,0.251186799420108,4.5874244903208,4.48747654243404e-06,0.000769934140972885
"ENSG00000076344",2.98315961307325,-1.48565665985444,0.409666240475285,-3.62650497666299,0.000287283285123768,0.0205174042745043
"ENSG00000077009",5.1458124870665,2.78651511407331,0.705762872402156,3.94823137208825,7.87306944408261e-05,0.00760958405335398
"ENSG00000077092",21.2587100011266,-0.878286737280463,0.212911281382387,-4.12513010855008,3.70525233135452e-05,0.00422982270078565
"ENSG00000077238",298.79826955876,1.40949279087041,0.395947898119346,3.55979359295793,0.00037114639342849,0.0249114833885474
"ENSG00000077327",326.177941928041,1.53231212154122,0.447447067098762,3.42456624305687,0.000615781702804077,0.0359983997066674
"ENSG00000077935",37.4746809787751,1.28176604922502,0.271483247812214,4.72134490637752,2.34290249062213e-06,0.000444018304693328
"ENSG00000078401",330.015831834483,1.50138118103101,0.367796501541231,4.08209750429803,4.46310635925547e-05,0.00489906456968755
"ENSG00000081923",39.9730146198199,-0.582210505575797,0.176077917474474,-3.30655038364025,0.0009445236276294,0.0477965220012951
"ENSG00000082074",381.423363944182,1.20870283687354,0.359951320301442,3.35796194846933,0.000785194213112025,0.0422402437910877
"ENSG00000084636",42.0349527646858,-1.42799518999625,0.415391027516409,-3.43771313148992,0.000586648840114495,0.0349425418274515
"ENSG00000085265",947.026458029291,1.57876933503511,0.430096849258567,3.67072983156402,0.000241858881769696,0.0183584820308746
"ENSG00000085552",40.913973964325,-1.09636408907586,0.332165597861155,-3.30065514350508,0.000964593663318159,0.0484485841754105
"ENSG00000086205",5.16291969459506,-4.43791617439779,0.926180507544494,-4.79163201800011,1.65430110844412e-06,0.000348866088341437
"ENSG00000086506",4.18375410742019,1.42941229402707,0.425002268214175,3.36330509489596,0.000770151976238642,0.0418974234578155
"ENSG00000086991",2.4762814836556,2.53568893271295,0.657356985693073,3.85740014619224,0.000114599471213973,0.0102426478708877
"ENSG00000087903",68.6125306901897,0.771870833868027,0.167227055074685,4.61570547614621,3.91762210026272e-06,0.000684309460356734
"ENSG00000090376",227.105508892084,2.50424868845718,0.362747745875876,6.90355410041356,5.07173283485292e-12,4.9019988426465e-09
"ENSG00000091106",100.986103460209,0.839586899341428,0.172986151230309,4.85349198979303,1.21306243898989e-06,0.000266469382431446
"ENSG00000092067",19.1790562740303,3.63153842430793,0.629883796388338,5.76541013617218,8.14594979986618e-09,3.23561589584821e-06
"ENSG00000099284",20.0436294172049,0.889913164637563,0.212488614236401,4.18805105316139,2.8136023255467e-05,0.00343543804201796
"ENSG00000099985",132.239660825111,2.02385959357765,0.315056955613619,6.42378959587129,1.32922900324907e-10,9.21676167454619e-08
"ENSG00000100024",26.5579014934513,1.33540934244646,0.286289853552583,4.66453604930565,3.09314106275486e-06,0.000571537797647016
"ENSG00000100095",8.39102405303833,3.94872205210216,0.636354271357439,6.2052259721286,5.46183643041398e-10,2.98813979502422e-07
"ENSG00000100300",1761.15071054976,0.836183352717622,0.208457354715721,4.01129216024998,6.03873251217432e-05,0.00625353885439309
"ENSG00000100504",433.84858796,2.08692769449723,0.359465876525248,5.80563505685262,6.41224926114094e-09,2.69463158805859e-06
"ENSG00000100599",211.380363014484,2.47066434114053,0.360728405302731,6.84909839319999,7.43168710069079e-12,6.95126448940742e-09
"ENSG00000100628",189.40764868075,1.55376992115224,0.344851121793161,4.50562524799958,6.61777909156488e-06,0.00106016089800561
"ENSG00000101307",345.308569937394,1.26738921626396,0.372585744149485,3.40160415733854,0.000669915947668662,0.038313378340435
"ENSG00000101336",382.334431772324,1.78878477192564,0.370133222853339,4.83281332633691,1.34617004218242e-06,0.0002891373818009
"ENSG00000101460",51.9405053131047,1.03077754711216,0.308390985833216,3.34243734241189,0.000830461019524838,0.0439416929236172
"ENSG00000101916",74.525082549366,2.8308224024217,0.410033016430129,6.90388892842749,5.05978671727548e-12,4.9019988426465e-09
"ENSG00000102010",19.8215143808221,3.95652190788142,0.548729336618017,7.21033421006182,5.58147154038066e-13,7.44047835241153e-10
"ENSG00000102034",586.688559584599,0.915448602868712,0.230194768613219,3.97684364585573,6.98360498254963e-05,0.00688362560432418
"ENSG00000102048",4.7162367510941,1.84410267910457,0.442942702560004,4.16329847731209,3.13682883556407e-05,0.00376912534951967
"ENSG00000103313",56.7340269267949,1.28269534378585,0.372094683100423,3.44722835891656,0.000566369637764567,0.0341423160428719
"ENSG00000103723",32.2990612469892,1.46482986624527,0.418624717089136,3.49914805898422,0.000466747325345711,0.0298558569854378
"ENSG00000105088",6.54621386786193,-1.10451443728325,0.317663126307182,-3.47699920391508,0.00050705932319801,0.0314832808039604
"ENSG00000105205",461.669310997675,1.70670814260264,0.491797655097588,3.4703462387676,0.000519787852680985,0.0319317130854615
"ENSG00000105501",7.9267971790189,1.72467991087218,0.373241632056257,4.62081333577555,3.82238574129328e-06,0.000676862524168006
"ENSG00000105538",13.3579941820577,-1.19276956043487,0.337297587194753,-3.53625286903158,0.000405846019655091,0.026806175822139
"ENSG00000105642",1.56786545455391,1.63499947310412,0.484329682922227,3.37579861560264,0.000736017716070345,0.0408379190575127
"ENSG00000105963",28.6812869056884,1.30017173597275,0.286765827356034,4.53391447635258,5.79004807895818e-06,0.00095391042100836
"ENSG00000106789",60.4096487792437,1.20011367597423,0.318158375733089,3.77206375035381,0.000161902874946515,0.0132614004574834
"ENSG00000107147",141.263098704341,0.936370756383336,0.280225638525545,3.34148852799555,0.000833304600376078,0.0440118400592072
"ENSG00000110080",136.794441195869,1.04643242209133,0.220314345550088,4.74972439710433,2.0369405940632e-06,0.000410178286067561
"ENSG00000111052",83.7928372995137,1.82600841266558,0.42784268267268,4.26794353770113,1.97283243329426e-05,0.00253116147061064
"ENSG00000111817",356.014069135445,0.769551182892245,0.192759757114723,3.99228134757526,6.54406645749985e-05,0.00663444384206489
"ENSG00000111834",255.820426191283,0.786715884404015,0.209806857046331,3.74971483525102,0.000177035773678371,0.0142197487356733
"ENSG00000112053",22.439253525923,1.66798035152287,0.30514153776487,5.46625137875574,4.59652364322591e-08,1.54977673905789e-05
"ENSG00000112297",212.83241428935,1.16096510291806,0.292870524815781,3.9640899460549,7.36764712623473e-05,0.00719300660176102
"ENSG00000112299",179.260111871374,1.52814650873816,0.457835666113262,3.33776204399094,0.000844560432874389,0.0440954118100758
"ENSG00000112303",349.362109403149,2.81450929268744,0.396138024261417,7.10487032375894,1.20435567420283e-12,1.39685988516741e-09
"ENSG00000112541",45.593382063172,1.85439402461309,0.480985664912449,3.8554039338171,0.000115538695901161,0.0102451376952601
"ENSG00000112576",4270.66362836746,0.952630130987316,0.256634129625096,3.71201652866267,0.000205614556436933,0.0161571807003938
"ENSG00000113205",11.238750051651,-1.53142928115708,0.348377938220603,-4.39588479390831,1.10322438708305e-05,0.00165746602735026
"ENSG00000113209",30.3234104013153,-1.37170824888327,0.415777454291121,-3.29914052512049,0.000969813496944515,0.0484485841754105
"ENSG00000113211",29.455590206034,-1.19034871411424,0.349086898590353,-3.40989226155716,0.000649885468142438,0.0375380060443389
"ENSG00000113749",129.278181823632,1.41003818840293,0.404335494544546,3.48729757201066,0.000487928136092505,0.0304913022287463
"ENSG00000113916",575.590203021666,1.87523873326988,0.329557154751997,5.69017757991344,1.26907323290755e-08,4.77896720277759e-06
"ENSG00000114268",182.984780263665,0.797071399357761,0.172677257987406,4.61596048401402,3.9128140034625e-06,0.000684309460356734
"ENSG00000115008",32.5731786791763,1.82418849336543,0.430709564382824,4.23530992625939,2.2823669263016e-05,0.00286732753144635
"ENSG00000115271",1190.86068028949,0.832712833340331,0.165910332114601,5.01905350153323,5.19266878001669e-07,0.000133195595900547
"ENSG00000115363",6.71944801822696,2.36157516503339,0.327596780185733,7.20878625148415,5.6452794783092e-13,7.44047835241153e-10
"ENSG00000115602",6.67713302982615,2.43323197541579,0.697172532734816,3.49014320152702,0.000482761783002334,0.0303647736658041
"ENSG00000115604",119.498946155973,2.19733843516721,0.384133254180301,5.72025048926341,1.0636712253204e-08,4.1678663309987e-06
"ENSG00000115607",107.16523145961,2.52897250185418,0.465548238158095,5.43224588682767,5.56491683210226e-08,1.85471641912226e-05
"ENSG00000115956",5133.62777142033,0.961853382156069,0.260777348616619,3.68840847281615,0.000225661172378406,0.0174953779526317
"ENSG00000116514",716.998054628187,0.685839351285557,0.157803048598397,4.3461730136215,1.38533313428092e-05,0.00194925614933946
"ENSG00000116701",1066.93646974858,0.990553387574526,0.257779242624467,3.84264216734302,0.000121716866180136,0.0105667732088599
"ENSG00000118508",298.216813698277,1.14577716838124,0.323235449234902,3.54471383350213,0.000393039552069793,0.0261389331463663
"ENSG00000118520",190.466551792986,2.07902928809897,0.342748435667739,6.06575864904715,1.31332226597287e-09,6.1421116813144e-07
"ENSG00000119922",301.532227572285,1.35624320124081,0.334045365353192,4.0600569321081,4.90607518647796e-05,0.00528834781067342
"ENSG00000120306",1012.29535438017,0.871382948471072,0.147160701199384,5.92130196016436,3.19402775014828e-09,1.44709419755156e-06
"ENSG00000121053",675.796169531213,1.77829734376341,0.484718155121596,3.66872444321238,0.000243763640057554,0.0184066940289292
"ENSG00000121068",11.0005320029007,-1.60394432519069,0.3392745811717,-4.72756998078489,2.27222762817677e-06,0.000439970439882471
"ENSG00000121297",36.8886617796602,1.54801839556962,0.388644076563506,3.98312617873301,6.80146203754816e-05,0.00677715440689851
"ENSG00000121316",375.810993770608,2.46546125825921,0.404975291744422,6.08793007504062,1.1437980329803e-09,5.52759462738282e-07
"ENSG00000121552",100.902725566065,2.48787990206763,0.470867910628471,5.28360469233726,1.26666422182506e-07,3.78641193567416e-05
"ENSG00000121742",39.7754769991971,2.65032852835879,0.560651370720026,4.72723097948563,2.2760231060274e-06,0.000439970439882471
"ENSG00000122035",106.156552473374,-0.841699688691683,0.248908430399911,-3.38156360288543,0.000720745453512425,0.0405606763763142
"ENSG00000122641",14.1648575329237,2.11365481559128,0.426082448828707,4.9606709250796,7.02501148338185e-07,0.000166964945059131
"ENSG00000123689",1234.54984832574,2.05296503720663,0.446952122542278,4.5932549229866,4.36385441737603e-06,0.000753180492179973
"ENSG00000125384",176.008943641899,1.86973411184124,0.365634587930332,5.11366860127987,3.15961480681968e-07,8.80924912870609e-05
"ENSG00000125735",9.31730187514082,1.97101307112571,0.491233178601697,4.01237774031516,6.0110212339678e-05,0.00624715310753156
"ENSG00000125810",153.139975598117,2.95805831604065,0.434669977486227,6.80529705121946,1.00840944783607e-11,9.13745010920463e-09
"ENSG00000125895",11.4001668788479,0.795818979139748,0.211392486558169,3.76465120448244,0.000166781722628999,0.0135462264127464
"ENSG00000125900",5.28734121748746,1.51507067166085,0.442613656195395,3.42300932303817,0.000619319531372901,0.0360598175335113
"ENSG00000126460",94.5175375274757,-1.0567034994359,0.245627970354801,-4.30204873618231,1.6922607611697e-05,0.00226123470188371
"ENSG00000126822",42.6186500869145,1.67452556759396,0.402273580606093,4.16265359776052,3.14570400946255e-05,0.00376912534951967
"ENSG00000127507",79.2744245250789,1.98682561120123,0.33927259926685,5.85613343221544,4.73767625786684e-09,2.05035314586727e-06
"ENSG00000127954",53.7796281661799,1.44943863731753,0.395926430803891,3.66087870005189,0.000251351743172311,0.0186876798590367
"ENSG00000128040",107.807045725038,1.68893383998177,0.363271629695776,4.64923132421922,3.33174377212083e-06,0.000607592719600098
"ENSG00000128045",2.658093587927,-1.30769740640652,0.337666582966159,-3.87274747450379,0.000107615313875709,0.00969072559360262
"ENSG00000128383",203.212152611578,2.09100451657062,0.37582600997117,5.56375679461626,2.64027855084792e-08,9.5696896075483e-06
"ENSG00000128594",72.4754547411883,2.0707692865064,0.320192135882192,6.46727091157636,9.9788656618003e-11,7.61439970340952e-08
"ENSG00000129048",83.3951664741551,0.770450392692713,0.231102266149325,3.33380717346532,0.000856660232739096,0.0444359930384666
"ENSG00000129355",353.40530101658,1.20469578607085,0.228840247118012,5.26435275806003,1.40684096872517e-07,4.16252660501582e-05
"ENSG00000129450",79.7842760765406,1.6964349151594,0.40467984973778,4.19204197159466,2.76454833202139e-05,0.0033966459082751
"ENSG00000130294",27.1830186634634,-1.97312841608125,0.594792559537216,-3.31733876700889,0.000908793516694216,0.0465572028446387
"ENSG00000130940",30.5711773697499,2.0891773423748,0.339771084693804,6.14877909418789,7.80816370371616e-10,3.93663600201714e-07
"ENSG00000131669",1228.01678135854,0.853548764612527,0.23744576168458,3.59471046590576,0.000324752528855556,0.0227452278422602
"ENSG00000132334",790.835902099469,1.1045203201295,0.204127925842926,5.41092217328173,6.27010193792283e-08,2.06599858854557e-05
"ENSG00000132821",37.5015331916953,-1.73802204290111,0.442426834071692,-3.92838297556669,8.55189474643863e-05,0.00813018819894211
"ENSG00000132965",1159.14002907517,1.20105808900453,0.363812859577951,3.30130740952325,0.000962353782606157,0.0484451567368891
"ENSG00000133169",26.1496822860949,1.72258796495785,0.483554254126244,3.56234683131982,0.000367554357794813,0.0247851306014381
"ENSG00000133246",83.628286620896,2.95107317998864,0.405121407413664,7.28441678465867,3.23064813516581e-13,4.68379366636339e-10
"ENSG00000133316",2776.61248712911,-0.724934295598999,0.162375710023812,-4.46454888783973,8.02376269568742e-06,0.00126444034306605
"ENSG00000133317",18.7025863665481,2.36097463133713,0.565427923709707,4.17555365120112,2.97262180834292e-05,0.00359142258144631
"ENSG00000133477",3.85294606201719,1.8735088548216,0.434056741459938,4.31627636635732,1.58683287206446e-05,0.00213017620177691
"ENSG00000133742",484.880505286361,1.60846989289071,0.468379914777624,3.43411372294727,0.000594494721720656,0.0352514702474686
"ENSG00000133805",730.172789843352,0.833479980098806,0.252879106347505,3.29596221742987,0.000980852055222146,0.0487835097653882
"ENSG00000134121",26.2831313317581,-1.99407727449173,0.517099175067095,-3.85627626312302,0.000115127372433634,0.0102426478708877
"ENSG00000135083",13.7031540622704,1.74323115657783,0.516504024280508,3.37505822729291,0.000738000744452224,0.0408379190575127
"ENSG00000135636",413.084635734373,3.59427303705276,0.383723062547811,9.36684131828777,7.47356233741368e-21,4.33406827071294e-17
"ENSG00000135821",8365.95776187704,1.09778464644383,0.245638828700433,4.46910063955167,7.85491687716249e-06,0.00125143499873738
"ENSG00000136315",3.01985277471859,3.03629515815913,0.78999099024349,3.84345542627428,0.000121314041340676,0.0105634292574001
"ENSG00000136630",64.261032023913,1.32757637687771,0.326327814851538,4.06822929722275,4.73717532225639e-05,0.0051445369155111
"ENSG00000136689",218.786736396097,1.84091471156946,0.29852314757352,6.16674025626802,6.97121279253983e-10,3.60959439522295e-07
"ENSG00000137462",229.158234320235,3.19105140236578,0.400116064552282,7.97531437768306,1.5199343215465e-15,3.6726679656302e-12
"ENSG00000137575",2047.67186000664,0.643378210080164,0.190836180426963,3.37136390301209,0.000747969851808457,0.0411539541234118
"ENSG00000137819",5.22939347449501,1.76234503532048,0.333100346428907,5.29073312055715,1.21827028139282e-07,3.71841737676486e-05
"ENSG00000137960",7.36007774076492,-1.98992145428461,0.464644545269109,-4.28267473393475,1.84660015726952e-05,0.00241189270991833
"ENSG00000138080",859.772284564195,-1.24900373819935,0.329260470922034,-3.79336072350787,0.000148622007680737,0.0123479763172225
"ENSG00000138311",2.79005142475035,-3.07549056513801,0.735382188102011,-4.18216624620147,2.88744705780089e-05,0.00350311359363994
"ENSG00000138395",1.67031607665986,2.41393153751758,0.555811239153487,4.3430779506979,1.40500253556334e-05,0.00194925614933946
"ENSG00000138678",47.117114121487,1.49457323193948,0.419300957349146,3.56444030413928,0.000364633423508173,0.0246454795991678
"ENSG00000139832",97.6423589351814,1.67390750308058,0.391467946725067,4.27597589300506,1.9030181670156e-05,0.00247443563994548
"ENSG00000140030",86.4476433483096,1.46178666531871,0.338092415150499,4.32363046260001,1.5348230477138e-05,0.00208937695265302
"ENSG00000140379",573.210006052681,3.71334371655749,0.315608792941141,11.7656535546841,5.8670236848554e-32,1.70120218766067e-27
"ENSG00000140403",211.781650787283,0.92488489474245,0.239842821344904,3.8562125376787,0.000115157373634618,0.0102426478708877
"ENSG00000140848",179.264536008172,1.13273904519711,0.254110020152323,4.45767169873153,8.28546665470099e-06,0.00129164188774038
"ENSG00000140932",61.1802419455511,3.99063182146576,0.434414547296976,9.18622971145042,4.0685174996882e-20,1.96617889034932e-16
"ENSG00000140945",2.64552412884424,1.88105561407619,0.480525232197178,3.91458239450851,9.05608096457641e-05,0.00852565336522265
"ENSG00000141401",331.125806517798,0.599210441194709,0.176189934537494,3.40093458101146,0.000671558969865091,0.0383317399413547
"ENSG00000141497",42.6429969716146,1.0487280162023,0.287344845228669,3.64971926107712,0.000262527070508157,0.0193203932397323
"ENSG00000142347",608.779240133122,2.43330447470245,0.384375028323372,6.33054776039023,2.4429238492032e-10,1.5791489832582e-07
"ENSG00000142405",47.6294556139527,2.99385976156351,0.476937805134543,6.27725403466172,3.44604800060881e-10,2.02899343401091e-07
"ENSG00000142634",1677.19989598538,0.810373855818525,0.183819522001558,4.40852988297758,1.04074662051382e-05,0.00159669254012797
"ENSG00000142748",4.32077705976855,3.44703804102067,0.557156514719962,6.18683969396502,6.13823289256283e-10,3.26393829161027e-07
"ENSG00000143028",4.47852964337506,-2.34894740097908,0.528207242826292,-4.44701853842538,8.70703262449254e-06,0.00135010223518602
"ENSG00000143110",296.693968903327,1.69051723668886,0.254407495736248,6.6449191357218,3.03383590755695e-11,2.44358627709781e-08
"ENSG00000143184",7.68452315384976,1.20701385349017,0.365860215734264,3.29911206953114,0.000969911813395453,0.0484485841754105
"ENSG00000143185",5.32378988071426,1.94690652214357,0.471419951278265,4.12987722913402,3.62957004440226e-05,0.00417631003997969
"ENSG00000143226",532.136849863914,1.5256097245384,0.284965735850942,5.35366022157979,8.61926440920112e-08,2.68735689042146e-05
"ENSG00000143416",129.949120406662,1.47700515108833,0.405134514206554,3.64571543350486,0.000266648920211413,0.0195246264910357
"ENSG00000143494",601.98239261793,-1.49948218677952,0.404479406451474,-3.70719043506958,0.000209571352705532,0.0163793286874652
"ENSG00000143552",38.1771562584804,-1.31780127474045,0.219595728321504,-6.00103328426815,1.96065790611983e-09,9.0240058168017e-07
"ENSG00000143622",1081.078953863,0.6355404038908,0.121522849093708,5.22980170914791,1.69691951645126e-07,4.92038782990206e-05
"ENSG00000143797",152.171496999658,1.87417510422782,0.394586797936156,4.74971568747483,2.03702832093147e-06,0.000410178286067561
"ENSG00000144045",77.0234221664305,-1.36147029358001,0.403498552943721,-3.37416400541565,0.000740402410851354,0.0408927777238969
"ENSG00000144730",3.91642554312345,1.30963969834033,0.384215236099372,3.40860948575608,0.000652948775657307,0.0376399656042928
"ENSG00000145491",11.4384958450936,2.74072002643771,0.480974125432778,5.69826916150974,1.21029865392023e-08,4.61760786435146e-06
"ENSG00000146592",415.895681954678,1.09476856679873,0.30643867305167,3.57255354194193,0.000353517173653459,0.0241848761870339
"ENSG00000147459",148.345161970275,1.54180754374229,0.37892362138556,4.06891377767522,4.72328208704512e-05,0.0051445369155111
"ENSG00000148180",687.180962949394,0.738616417058524,0.198481411835344,3.72133798439152,0.000198169991612745,0.0156998280786971
"ENSG00000148426",4.11254040918672,1.63804173970042,0.45041094206926,3.63677163830656,0.000276076482504301,0.0199132181261062
"ENSG00000149260",492.416572941987,-1.37131198277013,0.353089049964151,-3.88375675459027,0.000102854809314053,0.00934914749489116
"ENSG00000149735",3.17922199194701,-1.5021746654126,0.428924928075797,-3.50218550400303,0.000461458209986407,0.0296683863786382
"ENSG00000150337",31.3954518678537,3.90378378779739,0.405785221986656,9.62032024893643,6.56265201060897e-22,6.34302192332059e-18
"ENSG00000150687",43.3025117136916,-1.47741829800567,0.425311204334026,-3.47373472165891,0.00051326821395951,0.0318006947264315
"ENSG00000151388",5.19266836846772,-1.64201435776617,0.43126382242105,-3.80744748898285,0.0001404085406723,0.0118696386161341
"ENSG00000151651",1174.90749214983,0.940098523645025,0.275167625568932,3.4164575927175,0.000634415440349077,0.0367910202167237
"ENSG00000151726",1125.95789618187,2.16734754392941,0.303902600076295,7.13171767331145,9.91240368549562e-13,1.19758357193596e-09
"ENSG00000152208",43.3862198235221,-2.19926133022625,0.641875952817779,-3.42630273119235,0.000611858025417493,0.0359138366498089
"ENSG00000152270",263.593103399069,1.322390216685,0.319657900628828,4.13689201513118,3.52041677015504e-05,0.00411604857529901
"ENSG00000152760",24.6854850291628,1.58427771266774,0.361360383673378,4.38420420236138,1.16410539444678e-05,0.0017221632661928
"ENSG00000153002",5.0109404625757,1.5261977844219,0.390628282696794,3.90703349456786,9.34362054239033e-05,0.00871149907547106
"ENSG00000153132",347.882264923199,1.23158592957333,0.359755129884039,3.42340060576846,0.000618428634859099,0.0360598175335113
"ENSG00000154269",30.2293615173112,2.21252886503518,0.289354911969054,7.64641889083192,2.06653710083236e-14,3.74508186098344e-11
"ENSG00000154478",2.37322628393447,-1.98601892075423,0.545786209788394,-3.63882209761992,0.000273887915778399,0.0199038947516553
"ENSG00000154529",5.70814955916319,3.33076486942881,0.674542446799113,4.93781360273797,7.90032989689547e-07,0.000184740294911597
"ENSG00000154654",136.189965350091,-2.24217741058991,0.574584596588444,-3.9022581250919,9.52994499942332e-05,0.00880032755424454
"ENSG00000154721",55.5900391198552,1.17482854076814,0.339729880253071,3.45812543745929,0.000543948059559512,0.0329737367593853
"ENSG00000155011",5.13493304313856,-1.14295493439901,0.337723439631768,-3.38429259054455,0.000713619121676237,0.0402570039924594
"ENSG00000155926",573.024420278412,1.2813636486571,0.35100859078226,3.65051933857644,0.000261710602768864,0.0193093146002188
"ENSG00000156414",35.9868982724689,2.08565874389474,0.572778330471523,3.64130176184875,0.000271262958035359,0.019762665153752
"ENSG00000156574",19.7513394785433,1.31111941886568,0.263088726780338,4.98356366276529,6.24237621613416e-07,0.000149590033688451
"ENSG00000157152",3.68138989696292,1.91555577996572,0.53620130084418,3.57245642065755,0.000353648348161898,0.0241848761870339
"ENSG00000157551",65.2369570744319,1.95542086638449,0.477124720640265,4.09834322514345,4.1611793465866e-05,0.00464067524360096
"ENSG00000157557",228.971513975229,3.39260441171604,0.400620833281245,8.46836741846211,2.48856274905324e-17,1.03083379245068e-13
"ENSG00000158104",19.4233058244248,0.658383854716296,0.176790831916797,3.72408369584545,0.000196025890958468,0.0155725116006349
"ENSG00000158481",25.412094170666,1.63259877676738,0.451296007276907,3.61757859684685,0.000297372043038244,0.0210307311217974
"ENSG00000158578",210.06570665882,1.96134761841769,0.392460693432811,4.99756447266604,5.80589302665692e-07,0.000142965257030144
"ENSG00000158869",510.461310054906,3.06663976869287,0.382015063877018,8.02753623789063,9.94495991339803e-16,2.62149143317172e-12
"ENSG00000159496",108.130947355409,3.73016634640503,0.336538714989009,11.0839145104802,1.50160637313648e-28,2.17702891977327e-24
"ENSG00000159840",807.715210587289,1.61081648930792,0.279005022998942,5.77343186152614,7.76730246897017e-09,3.17212256887689e-06
"ENSG00000160181",10.9919305223189,-3.25439536768141,0.926262935378392,-3.51346819934227,0.000442297354080629,0.0286909487224204
"ENSG00000160593",319.988505116989,2.08840294395137,0.397231204571547,5.25739901577954,1.46107076308284e-07,4.27931392387374e-05
"ENSG00000160789",16639.8726856765,-0.896443079500856,0.267152204999498,-3.35555186416126,0.000792068030942316,0.0423509951791181
"ENSG00000160801",2.28651752939132,-2.57294365181947,0.592057257120006,-4.3457682865594,1.38789020263703e-05,0.00194925614933946
"ENSG00000160856",1569.54883121806,1.47249274703795,0.356109768197233,4.13494062376409,3.55046420837364e-05,0.0041345084412049
"ENSG00000161270",1.61815369649853,-2.35425508175142,0.696994095137638,-3.37772600682725,0.000730878651489597,0.0407549180357545
"ENSG00000161638",112.280154656733,1.24348979734821,0.336329131048396,3.69724083510709,0.000217955547637411,0.0169888146755225
"ENSG00000161905",20.4841464416227,2.13091974920989,0.424678624033746,5.01772311723551,5.22874606044103e-07,0.000133195595900547
"ENSG00000161921",450.059778850469,1.59084240106346,0.271123287020139,5.86759779489282,4.42154222922708e-09,1.94253088604043e-06
"ENSG00000162383",2.69332504149718,-2.49961824474029,0.644090245481384,-3.88085095571058,0.000104091619481381,0.00943200187025664
"ENSG00000162711",98.534436496241,1.52864886094994,0.396885750841067,3.85160933016737,0.000117344119995184,0.0103106366769101
"ENSG00000162747",555.268197462907,2.12241296581889,0.457666159609969,4.63746973913835,3.5270022779914e-06,0.000635210919581607
"ENSG00000162881",33.5986864292933,1.11363136997022,0.330620582608577,3.36830623545497,0.00075631538253006,0.0414117009192914
"ENSG00000163171",1430.88970493431,0.629550142557869,0.137803787560957,4.56845311511769,4.91336944261389e-06,0.000838047413870778
"ENSG00000163421",50.5391435293308,1.67148208346667,0.469814094459434,3.55775210488283,0.000374042052800325,0.0250478599607349
"ENSG00000163449",3.42850503681351,1.6987674952744,0.422232866934808,4.0232952673878,5.73894733507576e-05,0.0060292216278209
"ENSG00000163464",86.5558167915816,2.53373036647038,0.500496018977486,5.06243860170316,4.13927392248216e-07,0.000111131839496567
